date,userid,tweet,lang,,,
2023-01-30 23:00:03+00:00,b158f001058755ae8e0d371e7d1ae113,"Questions about the #COVID19 bivalent vaccine? WRHA's Chief Medical Officer @jossreimer answers some frequently asked questions: https://t.co/9s1Q1anwidFor more information about COVID-19 and the bivalent booster, visit https://t.co/NXyZyiXfz8 https://t.co/dHYaeFEYSt",en,,,
2023-01-30 23:00:02+00:00,6c444097abf70d06bfd212cad0455c07,Judicial Watch filed a FOIA lawsuit against the HHS for communications and records of the Surgeon General鈥檚 Communications Director鈥檚 contact with social media companies regarding COVID-19 vaccines. READ: https://t.co/s816d2Gcmx,en,,,
2023-01-30 22:59:43+00:00,7223472334df3a57fd81ccb4ac25842d,"Biden pledges veto if Congress passes bill to eliminate COVID-19 vaccine mandate on health care providers working on certain federal programs, according to a statement",en,,,
2023-01-30 22:59:29+00:00,423e99bc7b7ef9488ce83f6de56944723dd343d60070e242dcf68978eaaa8ee5,The CDC literally acknowledges that the COVID-19 vaccines have caused myocarditis in young men https://t.co/9GDBi47C38,en,,,
2023-01-30 22:59:03+00:00,8a5e5f37c5816061a9b354647f1ef63957ddaedb117411a82c47f67e19a03f96,@rohangilkes @thevegdoc @quinnmusic @IanCopeland5 @Brian_backers You wish you were on Grants level. I agree with him in that the vaccine should be halted. Why is the Florida Supreme Court doing into the covid-19 vaccines? They must be ran by conspiracy theorist.,en,,,
2023-01-30 22:58:53+00:00,b2748a7cb0c6dcacc4187c9bd470b56a34809b0a52478ac956cdff843bd2f2b7,"COVID-19: TETFund inaugurates 1st indigenously developed VaccineThe Tertiary Education Trust Fund (TETFund) on Monday, inaugurated the first indigenously developed COVID-19 vaccine candidate for preclinical trials in Nigeria.The Voice Media Trust (https://t.co/xxZvm1uoV9 https://t.co/j6gCsxbQsG",en,,,
2023-01-30 22:57:30+00:00,63c5d423ed802d7087075f3925edcd7f,"After millions received them, vaccine evangelist Bill Gates now seems concerned about the effectiveness of the major COVID-19 vaccines https://t.co/DbEkYAcUMR",en,,,
2023-01-30 22:57:13+00:00,d1b47deb9edf0a1f9aa110a2a8daa7519aab651e3d514e19bc6663c798c22aef,"CDC updates guidelines for COVID-19 underimmunization codes | NAHRI鈥淐ode Z28.310, Unvaccinated for COVID-19, may be assigned when the patient has not received at least one dose of any COVID-19 vaccine.鈥?https://t.co/SkOsLvkAGD",en,,,
2023-01-30 22:57:05+00:00,b902bad25e0da0ea2142c6faad027658a28e01cf4fdc40ba6b5ff67c7ac17888,@TexasLindsay_ @RepThomasMassie is putting the Covid-19 vaccine mandates up for a vote in the house soon,en,,,
2023-01-30 22:56:26+00:00,794187fdc3871022e83ea4bdb7db4208,The costs of COVID-19 vaccines are expected to skyrocket once the government stops buying them. https://t.co/my0dV2GnIG,en,,,
2023-01-30 22:56:26+00:00,23dbfeb50fd088d28a96ba572f88428ee8b91ec695a6761b09c76f32b78042e2,"Pfizer Exposed For Exploring ""Mutating"" COVID-19 Virus For New Vaccines Via 'Directed Evolution' https://t.co/lWCnGlsurQ",en,,,
2023-01-30 22:55:50+00:00,a85d3c289880d399ccae3d5f926bbfc84576aa7584ec90aa130a4b8ff0156b21,@CherylBHarding1 @stkirsch https://t.co/BFabI5AQPgCOVID-19 Denmark stops all COVID vaccination for those under 50Increased emergency CV events among under 40 population in Israel during vaccine rollout and third COVID19 wave聽Scientific Reports | (2022) 12:6978 |聽https://t.co/bUOcp8UAGU,en,,,
2023-01-30 22:55:44+00:00,738b3d3dcd3ebe8654ce62a895a000bf,"@SusanRo61574675 @PeterSweden7 You mean the covid-19 vaccine misinformation King? What are we debating, whether the Earth is flat, are whether the moon landings were in Australia?",en,,,
2023-01-30 22:54:50+00:00,212216e5c7e083213ada9fada1e4c8c7,The costs of COVID-19 vaccines are expected to skyrocket once the government stops buying them. https://t.co/6n8hEwDN9D,en,,,
2023-01-30 22:54:18+00:00,d9526081a86d401badcbd611ee647162,"""President Biden to end COVID-19 emergencies on May 11"" here: https://t.co/uk2UMIXwsi Globally, as of聽4:52pm CET, 30 January 2023, there have been聽753,001,888聽confirmed cases聽of COVID-19, including聽6,807,572聽deaths, reported to WHO and聽13,156,047,747聽vaccine doses administered.",en,,,
2023-01-30 22:54:05+00:00,02be185cac8497659d6f8c2d1ad57ea50990da73f0f4f27cef428fb56a569144,"@GeorgeG81091505 @BigDataNova @DrEliDavid Sounds like American BS to be fair.  Clinical trials in the UK were in-depth (as well as those around the world).  Without vaccines, millions more would have died from Covid-19.  2 million people are living with long-covid symptoms (Symptoms more than 4 weeks after infection)",en,,,
2023-01-30 22:53:36+00:00,eeb5b31d0cd7b5a5823ef1dddf362400,"""The costs of COVID-19 vaccines are also expected to skyrocket once the government stops buying them, with Pfizer saying it will charge as much as $130 per dose. Only 15% of Americans have received the recommended, updated booster that has been offered since last fall.""",en,,,
2023-01-30 22:53:32+00:00,66d3a3e1e2d25a8ddad437d3d2b05b8a,"""The costs of COVID-19 vaccines are also expected to skyrocket once the government stops buying them, with Pfizer saying it will charge as much as $130 per dose. Only 15% of Americans have received the recommended, updated booster that has been offered since last fall.""",en,,,
2023-01-30 22:53:13+00:00,b9307917889ecb2830775e7588454d86,"The White House (unsurprisingly) issues a statement of administration policy formally opposing the bill offered by GOP Rep. Jeff Duncan that would end the COVID-19 vaccine mandate for healthcare workers, saying it would ""expose patients to unnecessary risk.""",en,,,
2023-01-30 22:52:46+00:00,f7e85f5044c1a5a268337c73829a6a9c,The costs of COVID-19 vaccines are expected to skyrocket once the government stops buying them. https://t.co/UhIrmRL0tD,en,,,
2023-01-30 22:52:06+00:00,47114f0ae68e753fe10f26f89a9497a7,@DrJamesOlsson 馃 Has Anyone heard Anything about #occuloreflex I have an IG Friend who gets #Vertigo &amp; S he asked ME IF there鈥檚 Any into about it on here being from the #Vaccine   馃拤 or from COVID-19?? I found some info about #occulocsrdiacrefkex though @ this website  https://t.co/EuQdD5Z3QS,en,,,
2023-01-30 22:52:02+00:00,d48e85b686522e3aefa28efab4d19955,Stay Up to Date with COVID-19 Vaccines Including Boosters | CDC 鈦jsmadero鈦?鈦JRBneuropsiq鈦?鈦germanfajardo鈦? https://t.co/kQ3GmLYNYY,en,,,
2023-01-30 22:51:59+00:00,1b5554d0367d3331f4753d9b628c5645,Cardiologist: Over 7M Americans may have some form of HEART INJURY due to COVID-19 vaccines 鈥?https://t.co/1M4bwsWQy9 https://t.co/8YdOQsLoLr,en,,,
2023-01-30 22:51:57+00:00,f534c038f4718112930bda5428db88c9,The costs of COVID-19 vaccines are expected to skyrocket once the government stops buying them. https://t.co/2Mba8Vn8hF,en,,,
2023-01-30 22:51:52+00:00,1a709f83a95b2f9a17761e92215312bd813feef8c242c715cc2b11e2ce3cb5da,"BREAKING: CDC Admits ""Safety Concern"" w/ COVID-19 Vaccines https://t.co/3J58hL92Pk",en,,,
2023-01-30 22:51:41+00:00,a90814c3659cb3acc4e301049a041824,"@1goodtern @CMO_England @UKHSA ""The creation of UKHSA has meant reimagining the country鈥檚 health security defences and how we can keep people safe and save lives... The creation of UKHSA is being managed to ensure continuity of the response to COVID-19""https://t.co/SXZFkjdYhv",en,,,
2023-01-30 22:51:32+00:00,735d46f602dad2453998d14a15fd9b736d4d5b14be9a1917202a8cbbd2b20a8f,鈥淭he ReAwaken America Tour taps into the unholy well of Christian nationalism to sow doubt about the U.S. election system and the safety of COVID-19 vaccines while equating allegiance to Trumpism with allegiance to God.鈥漢ttps://t.co/w5VbRZxoEd,en,,,
2023-01-30 22:51:12+00:00,b5ec6b71f9c1412e8660696b1a4a1c9c4576aa7584ec90aa130a4b8ff0156b21,Director of CDC vaccine task force just admitted Covid-19 vaccines are causing debilitating illnesses https://t.co/548SC1mmYm,en,,,
2023-01-30 22:50:20+00:00,63ccc401b4703f474a38d18984a53964d1bb68a857605f182d01394cab76a630,"As of 4pm today, Cambridge is reporting:0 newly reported COVID-19 cases.0 newly reported COVID-19 deaths.7.3 cases per 100,000 residents, 7-day moving average.99% of residents with at least one vaccine dose and 78% fully vaccinated.More at https://t.co/eH4TKiChVv #CambMA https://t.co/ZrSFJ9OGEl",en,,,
2023-01-30 22:49:49+00:00,a90814c3659cb3acc4e301049a041824,"@1goodtern @CMO_England @UKHSA Meantime... ""Following work to re-brand the channels, we will continue to promote key COVID-19 messages from UKHSA (including the work of NHS Test and Trace) as well as set out the wider vision and priorities of UKHSA.""https://t.co/NWH4biGr2H",en,,,
2023-01-30 22:49:47+00:00,dceff9703f596d239dac465892713eac820a80599938968d2e0e1771a32abb25,#booster #cardiac #Spike #diedsuddenly #fauci  All mRNA adverse reactions--from mouth sores to myocarditis--point to high homocysteine levels as a result of CMV Reactivation. This book explains how homocysteine is linked to the COVID-19 vaccines https://t.co/hhdZ8naVKQ,en,,,
2023-01-30 22:49:47+00:00,5724709f1ef3f6d1ee565fb3976c8208,DEVELOPING NOW: The costs of COVID-19 vaccines are expected to skyrocket once the government stops buying them. https://t.co/uK5d2K5Bk6,en,,,
2023-01-30 22:49:36+00:00,18c2c99dc4479117d8a357b5c685e246cee4ea7571378a940e002dce2e82bbf9,Not that they didn鈥檛 make tons of 馃挵off their 鈽狅笍馃拤鈥?At least people are seeing the light. 馃憦馃徏Analysts already expect Pfizer's 2023 revenue to drop 26% amid signs demand for COVID-19 vaccines has faltered https://t.co/6dgqmUAWS2,en,,,
2023-01-30 22:49:35+00:00,19f12bf5cf817a3f1283772cf1badca4,@ACTBrigitte From the graph data your chance of dying is significantly higher without the #Covid_19 #vaccineRejection of science isn鈥檛 helping save people from deathIt鈥檚 remarkable scientists were able to develop an effective #vaccine in such short time intervalAll vaccines have risk https://t.co/EK6WAYyIoG,en,,,
2023-01-30 22:49:07+00:00,6b0dcda168aba36c9e3407cd590d61bfcb8cfa55c0ef24869677a7b5d213677f,"@Onlyhere4terry @blue_crone @educatedvoter71 @msterrysmith @DarkBlue420 Every year, more old dinosaurs who vote are passing away. Covid 19 killed off a large group of vaccine deniers in the MAGA party. Half of Gen X is, unfortunately, very conservative and uneducated. We can change this country if we vote in huge numbers in 2024.",en,,,
2023-01-30 22:49:07+00:00,5a0d55c769ca2e75204780969ccdf081,"@TheVoice2024 Jewish French doctor apologizes for 鈥楢frica鈥?coronavirus test idea - Dr. Jean Paul Mira Apologizes To Africans For Suggesting New ""Covid-19 Vaccines Be Tested In Africa"" (increasingly being labeled a 'White Supremacist Idea') https://t.co/Vy4FgmQbij",en,,,
2023-01-30 22:48:24+00:00,d7d43f54995b6580f7c8a32db91e56cc868ecfc50631b4c6d07c40b6a1acd69a,"@Kittyhawk Did you read the full press release?  I mean it says they are experimenting on Covid 19 so that when its accidentally released, they will have a vaccine ready for it lol...  I jest at the accidental part, that would never happen, am I right?  Its just a chicken little thing...",en,,,
2023-01-30 22:48:02+00:00,552b637f023b9e9bd47350cccd87aa8bc1f548707949dddcd166c55939ca5440,COVID-19: TETFund inaugurates 1st indigenously developed聽vaccine https://t.co/h1LlDq9KLf,en,,,
2023-01-30 22:47:44+00:00,8f93d1dabbb2983c1f7718dbfbf3f7de,"鈥淭he costs of COVID-19 vaccines are also expected to skyrocket once the government stops buying them, with Pfizer saying it will charge as much as $130 per dose.鈥?https://t.co/Y7XJ3Tcdjx",en,,,
2023-01-30 22:47:19+00:00,c7dad6b8adbf5123efa3ac9d255a2f887be7f01b5560c63dd059c154fa18a03a,Calls for Immediate Suspension of the COVID-19 Vaccines Now Hit South Africa - Court Action Launched by 3 Non-profit Companies.How come the people in South Africa are so much smarter than we are?VIDEO via @gatewaypundit,en,,,
2023-01-30 22:45:54+00:00,e8d4e4f4693b92a25e395e9bc4258370967a5a6bd02617dc4405cfec21ffa8fb,@RepStefanik George Santos says COVID-19 vaccines saved his family from drowning when the Titanic went down. You vouched for George so I'm taking his word for it.,en,,,
2023-01-30 22:45:40+00:00,2b09a01d8c685c2fbd7095b4e9dee66d,"I recall a time, not that long ago, when scientists who suggested the Covid-19 vaccines might have some adverse effects were labelled ""anti-vaxxers"" &amp; accused of spreading misinformation.",en,,,
2023-01-30 22:44:24+00:00,1b2f74a54fe7d23cf420181f5dff55a60b15f3c753066f2aee08294d0e3382c4,@ericareport I am vaccinated along with booster and just got mild COVID-19. Vaccines are essential.,en,,,
2023-01-30 22:44:04+00:00,d157e6e3aa633e1278df6b99420696b5,"@DiamondandSilk @DiamondandSilk Covid 19 was released, to administer the vaccine. People just can't see it. Play the whole thing back with that in mind. It was the VACCINE the whole time that's why it doesn't treat,cure,prevent, it wasn't meant to. People took poison willingly.",en,,,
2023-01-30 22:43:48+00:00,c05650b0909341a09494756b5b7aa730,- People aged 18 years of age and older who have received their first round of vaccinations (or primary series) AND received their last COVID-19 vaccine dose more than 6 months ago AND have not had a COVID-19 infection in the past 6 months- People who are immunocompromised17/,en,,,
2023-01-30 22:43:47+00:00,c05650b0909341a09494756b5b7aa730,"- People aged 18 years of age and older who are unvaccinated or have not completed their first round of vaccinations (e.g., their primary series of COVID-19 vaccines)16/",en,,,
2023-01-30 22:43:45+00:00,5faaca3e3d8881d1789a7c8aaa1f67ad055ee86334d68d4cd5d8fb9b6d1d2074,Data showing immune responses to COVID-19 booster vaccine in HIV patients #PITT_ID23,en,,,
2023-01-30 22:43:19+00:00,fc06131a86152633fa5d528ee34b6bac,"Not a good day at all. Been through so much, you can鈥檛 even imagine. It is very stressful to force yourself to think positive when you lost your dad because of COVID-19 even having both vaccines.",en,,,
2023-01-30 22:42:41+00:00,f6e757be43009f8fab726f401d5e0000,COVID-19: TETFund inaugurates 1st indigenously developed Vaccine https://t.co/mYOZyWOZQk,en,,,
2023-01-30 22:42:36+00:00,12b34ed6895cffdd0bad2429927b9239,"INSANE VIDEO: Pfizer Exec Attacks Project Veritas James O鈥橩eefe, Crew, and Security After Being Confronted on His Remarks About 鈥楳utating鈥?Covid-19 Virus for More Vaccine Opportunities https://t.co/qzrg7InN44 via @realmattcouch",en,,,
2023-01-30 22:42:01+00:00,79a0f27f584ce34cdff29aecc26ff8e4c20215e0bbac0ec8eb4b2540a80fb359,"@SteveDeaceShow @BlazeTV Then ask Ron why he didn鈥檛 back Trump when he said Hydroxychloroquine works as a life saving treatment against Covid 19, and why he now has record to fight the vaccine, why did he not back Hydroxychloroquine?",en,,,
2023-01-30 22:41:38+00:00,fed8458561c90101ffd2f4f0add7d493c63ca56b1b421ed45d4379a2b6fdbc39,"@goddeketal @allaboutgold Science vs. anti-vaccine irrationality!""Based on COVID-19 deaths, we estimated that vaccinations prevented 14路4 million deaths from COVID-19 in 185 countries This estimate rose to 19路8 million (95% Crl 19路1鈥?0路4) deaths from COVID-19 averted.""https://t.co/hfyuW8GqGx",en,,,
2023-01-30 22:41:01+00:00,81908f2c756db95579d0b02f09ec88ed6d4cbfad126a2af689485516cb035cb3,Global deaths are global deaths a - creation of nature for the universe to keep on moving Covid-19 is an old virus launched with new title decorated with vaccines and lockdowns and it鈥檚 creating such a havoc that world feels like saying goodbye to @WHO,en,,,
2023-01-30 22:40:10+00:00,61a622cea827477fae715e6997bfca7b,"When we compared those diseases to COVID-19, we found that COVID-19 caused substantially more deaths in children and young people than those other diseases did before vaccines became available.鈥?https://t.co/rJsO9bsCqI",en,,,
2023-01-30 22:38:57+00:00,0c0b6b5d5c5dd7b0bf3d3abeb65a4d42,"""Covid-19 deaths displace influenza and pneumonia, becoming the top cause of death caused by any infectious or respiratory disease. It caused 鈥渟ubstantially鈥?more deaths than any vaccine-preventable disease historically, the researchers wrote.""",en,,,
2023-01-30 22:38:55+00:00,9b33de31fc55db6921a7efedaf961bb483c0f71d2d35593b7256bec5073d1c7c,Pfizer Research Director Implicitly Acknowledged Its COVID-19 Vaccines 鈥楢ren鈥檛 Working鈥? Dr. Robert Malone https://t.co/QqLKOjQa0i,en,,,
